sheet,cell,names,label,dv_type,dv_op,dv_formula,status,implemented_in
Income Details,AN38,clauseiv7provisio139iAmount_1,,whole,,0,TO_IMPLEMENT,
Income Details,AN39,clauseiv7provisio139iAmount_2,,whole,,0,TO_IMPLEMENT,
Income Details,AN40,clauseiv7provisio139iAmount_3,,whole,,0,TO_IMPLEMENT,
Income Details,AN41,clauseiv7provisio139iAmount_4,,whole,,0,TO_IMPLEMENT,
Income Details,AT30,sheet1.ZipCode1,ZIP Code,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AU30,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AV30,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AW30,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AT22,sheet1.ZipCode,ZIP Code,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AU22,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AV22,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AW22,,,textLength,lessThanOrEqual,8,TO_IMPLEMENT,
Income Details,AO188,IncD.IntrstPayUs234F,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AP188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AQ188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AR188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AS188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AT188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AU188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AV188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AW188,,D10,whole,lessThanOrEqual,10000,TO_IMPLEMENT,
Income Details,AN31,,No ZIP Code,,equal,0,TO_IMPLEMENT,
Income Details,Z87,Nature_Others_2,Description ( If 'Any Other' selected),,,,TO_IMPLEMENT,
Income Details,Z88,,Description ( If 'Any Other' selected),,,,TO_IMPLEMENT,
Income Details,Z89,,Description ( If 'Any Other' selected),,,,TO_IMPLEMENT,
Income Details,Z90,,,,,,TO_IMPLEMENT,
Income Details,J87,Others.NOI_2,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,K87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,L87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,M87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,N87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,O87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,P87,,B3,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Q87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,R87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,S87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,T87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,U87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,V87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,W87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,X87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Y87,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,J88,,Nature of Income,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,K88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,L88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,M88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,N88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,O88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,P88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Q88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,R88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,S88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,T88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,U88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,V88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,W88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,X88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Y88,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,J89,,Nature of Income,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,K89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,L89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,M89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,N89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,O89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,P89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Q89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,R89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,S89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,T89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,U89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,V89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,W89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,X89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Y89,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,J90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,K90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,L90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,M90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,N90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,O90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,P90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Q90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,R90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,S90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,T90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,U90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,V90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,W90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,X90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,Y90,,,list,,PART_Nature_2,TO_IMPLEMENT,
Income Details,AO87,Others.Amount_2,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AP87,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ87,,,whole,,0,TO_IMPLEMENT,
Income Details,AR87,,,whole,,0,TO_IMPLEMENT,
Income Details,AS87,,,whole,,0,TO_IMPLEMENT,
Income Details,AT87,,,whole,,0,TO_IMPLEMENT,
Income Details,AU87,,,whole,,0,TO_IMPLEMENT,
Income Details,AV87,,,whole,,0,TO_IMPLEMENT,
Income Details,AW87,,,whole,,0,TO_IMPLEMENT,
Income Details,AO88,,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AP88,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ88,,,whole,,0,TO_IMPLEMENT,
Income Details,AR88,,,whole,,0,TO_IMPLEMENT,
Income Details,AS88,,,whole,,0,TO_IMPLEMENT,
Income Details,AT88,,,whole,,0,TO_IMPLEMENT,
Income Details,AU88,,,whole,,0,TO_IMPLEMENT,
Income Details,AV88,,,whole,,0,TO_IMPLEMENT,
Income Details,AW88,,,whole,,0,TO_IMPLEMENT,
Income Details,AO89,,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AP89,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ89,,,whole,,0,TO_IMPLEMENT,
Income Details,AR89,,,whole,,0,TO_IMPLEMENT,
Income Details,AS89,,,whole,,0,TO_IMPLEMENT,
Income Details,AT89,,,whole,,0,TO_IMPLEMENT,
Income Details,AU89,,,whole,,0,TO_IMPLEMENT,
Income Details,AV89,,,whole,,0,TO_IMPLEMENT,
Income Details,AW89,,,whole,,0,TO_IMPLEMENT,
Income Details,AO90,,,whole,,0,TO_IMPLEMENT,
Income Details,AP90,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ90,,,whole,,0,TO_IMPLEMENT,
Income Details,AR90,,,whole,,0,TO_IMPLEMENT,
Income Details,AS90,,,whole,,0,TO_IMPLEMENT,
Income Details,AT90,,,whole,,0,TO_IMPLEMENT,
Income Details,AU90,,,whole,,0,TO_IMPLEMENT,
Income Details,AV90,,,whole,,0,TO_IMPLEMENT,
Income Details,AW90,,,whole,,0,TO_IMPLEMENT,
Income Details,AO111,IncD.GrossTotIncome,,whole,,0,TO_IMPLEMENT,
Income Details,AP111,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ111,,,whole,,0,TO_IMPLEMENT,
Income Details,AR111,,,whole,,0,TO_IMPLEMENT,
Income Details,AS111,,,whole,,0,TO_IMPLEMENT,
Income Details,AT111,,,whole,,0,TO_IMPLEMENT,
Income Details,AU111,,,whole,,0,TO_IMPLEMENT,
Income Details,AV111,,,whole,,0,TO_IMPLEMENT,
Income Details,AW111,,,whole,,0,TO_IMPLEMENT,
Income Details,AO112,IncD.GrossTotIncome_New,,whole,,0,TO_IMPLEMENT,
Income Details,AP112,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ112,,,whole,,0,TO_IMPLEMENT,
Income Details,AR112,,,whole,,0,TO_IMPLEMENT,
Income Details,AS112,,,whole,,0,TO_IMPLEMENT,
Income Details,AT112,,,whole,,0,TO_IMPLEMENT,
Income Details,AU112,,,whole,,0,TO_IMPLEMENT,
Income Details,AV112,,,whole,,0,TO_IMPLEMENT,
Income Details,AW112,,,whole,,0,TO_IMPLEMENT,
Income Details,AO104,IncD_q1div,,whole,,0,TO_IMPLEMENT,
Income Details,AP104,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ104,,,whole,,0,TO_IMPLEMENT,
Income Details,AR104,,,whole,,0,TO_IMPLEMENT,
Income Details,AS104,,,whole,,0,TO_IMPLEMENT,
Income Details,AT104,,,whole,,0,TO_IMPLEMENT,
Income Details,AU104,,,whole,,0,TO_IMPLEMENT,
Income Details,AV104,,,whole,,0,TO_IMPLEMENT,
Income Details,AW104,,,whole,,0,TO_IMPLEMENT,
Income Details,AO105,IncD_q2div,,whole,,0,TO_IMPLEMENT,
Income Details,AP105,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ105,,,whole,,0,TO_IMPLEMENT,
Income Details,AR105,,,whole,,0,TO_IMPLEMENT,
Income Details,AS105,,,whole,,0,TO_IMPLEMENT,
Income Details,AT105,,,whole,,0,TO_IMPLEMENT,
Income Details,AU105,,,whole,,0,TO_IMPLEMENT,
Income Details,AV105,,,whole,,0,TO_IMPLEMENT,
Income Details,AW105,,,whole,,0,TO_IMPLEMENT,
Income Details,AO106,IncD_q3div,,whole,,0,TO_IMPLEMENT,
Income Details,AP106,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ106,,,whole,,0,TO_IMPLEMENT,
Income Details,AR106,,,whole,,0,TO_IMPLEMENT,
Income Details,AS106,,,whole,,0,TO_IMPLEMENT,
Income Details,AT106,,,whole,,0,TO_IMPLEMENT,
Income Details,AU106,,,whole,,0,TO_IMPLEMENT,
Income Details,AV106,,,whole,,0,TO_IMPLEMENT,
Income Details,AW106,,,whole,,0,TO_IMPLEMENT,
Income Details,AO107,IncD_q4div,,whole,,0,TO_IMPLEMENT,
Income Details,AP107,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ107,,,whole,,0,TO_IMPLEMENT,
Income Details,AR107,,,whole,,0,TO_IMPLEMENT,
Income Details,AS107,,,whole,,0,TO_IMPLEMENT,
Income Details,AT107,,,whole,,0,TO_IMPLEMENT,
Income Details,AU107,,,whole,,0,TO_IMPLEMENT,
Income Details,AV107,,,whole,,0,TO_IMPLEMENT,
Income Details,AW107,,,whole,,0,TO_IMPLEMENT,
Income Details,AO108,IncD_q5div,,whole,,0,TO_IMPLEMENT,
Income Details,AP108,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ108,,,whole,,0,TO_IMPLEMENT,
Income Details,AR108,,,whole,,0,TO_IMPLEMENT,
Income Details,AS108,,,whole,,0,TO_IMPLEMENT,
Income Details,AT108,,,whole,,0,TO_IMPLEMENT,
Income Details,AU108,,,whole,,0,TO_IMPLEMENT,
Income Details,AV108,,,whole,,0,TO_IMPLEMENT,
Income Details,AW108,,,whole,,0,TO_IMPLEMENT,
Income Details,AO58,IncomeNotified89A,,whole,,0,TO_IMPLEMENT,
Income Details,AP58,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ58,,,whole,,0,TO_IMPLEMENT,
Income Details,AR58,,,whole,,0,TO_IMPLEMENT,
Income Details,AS58,,,whole,,0,TO_IMPLEMENT,
Income Details,AT58,,,whole,,0,TO_IMPLEMENT,
Income Details,AU58,,,whole,,0,TO_IMPLEMENT,
Income Details,AV58,,,whole,,0,TO_IMPLEMENT,
Income Details,AW58,,,whole,,0,TO_IMPLEMENT,
Income Details,AO60,IncomeNotified89A_AmountUS,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO61,IncomeNotified89A_AmountUK,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO62,IncomeNotified89A_AmountCan,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO63,IncomeNotifiedOther89A,,whole,,0,TO_IMPLEMENT,
Income Details,AP63,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ63,,,whole,,0,TO_IMPLEMENT,
Income Details,AR63,,,whole,,0,TO_IMPLEMENT,
Income Details,AS63,,,whole,,0,TO_IMPLEMENT,
Income Details,AT63,,,whole,,0,TO_IMPLEMENT,
Income Details,AU63,,,whole,,0,TO_IMPLEMENT,
Income Details,AV63,,,whole,,0,TO_IMPLEMENT,
Income Details,AW63,,,whole,,0,TO_IMPLEMENT,
Income Details,AN37,clauseiv7provisio139iFlg,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AO37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AP37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AQ37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AR37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AS37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AT37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AU37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AV37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AW37,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AD38,clauseiv7provisio139iFlg_1,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AE38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AF38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AG38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AH38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AI38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AJ38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AK38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AL38,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AD39,clauseiv7provisio139iFlg_2,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AE39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AF39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AG39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AH39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AI39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AJ39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AK39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AL39,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AD40,clauseiv7provisio139iFlg_3,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AE40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AF40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AG40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AH40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AI40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AJ40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AK40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AL40,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AD41,clauseiv7provisio139iFlg_4,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AE41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AF41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AG41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AH41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AI41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AJ41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AK41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AL41,,,list,,"""(Select),Yes,No""",TO_IMPLEMENT,
Income Details,AO94,OSIncomeNotified89A_AmountUS,,whole,,0,TO_IMPLEMENT,
Income Details,AP94,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ94,,,whole,,0,TO_IMPLEMENT,
Income Details,AR94,,,whole,,0,TO_IMPLEMENT,
Income Details,AS94,,,whole,,0,TO_IMPLEMENT,
Income Details,AT94,,,whole,,0,TO_IMPLEMENT,
Income Details,AU94,,,whole,,0,TO_IMPLEMENT,
Income Details,AV94,,,whole,,0,TO_IMPLEMENT,
Income Details,AW94,,,whole,,0,TO_IMPLEMENT,
Income Details,AO95,OSIncomeNotified89A_AmountUK,,whole,,0,TO_IMPLEMENT,
Income Details,AP95,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ95,,,whole,,0,TO_IMPLEMENT,
Income Details,AR95,,,whole,,0,TO_IMPLEMENT,
Income Details,AS95,,,whole,,0,TO_IMPLEMENT,
Income Details,AT95,,,whole,,0,TO_IMPLEMENT,
Income Details,AU95,,,whole,,0,TO_IMPLEMENT,
Income Details,AV95,,,whole,,0,TO_IMPLEMENT,
Income Details,AW95,,,whole,,0,TO_IMPLEMENT,
Income Details,AO96,OSIncomeNotified89A_AmountCan,,whole,,0,TO_IMPLEMENT,
Income Details,AP96,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ96,,,whole,,0,TO_IMPLEMENT,
Income Details,AR96,,,whole,,0,TO_IMPLEMENT,
Income Details,AS96,,,whole,,0,TO_IMPLEMENT,
Income Details,AT96,,,whole,,0,TO_IMPLEMENT,
Income Details,AU96,,,whole,,0,TO_IMPLEMENT,
Income Details,AV96,,,whole,,0,TO_IMPLEMENT,
Income Details,AW96,,,whole,,0,TO_IMPLEMENT,
Income Details,AO98,IncD_q1OS1,,whole,,0,TO_IMPLEMENT,
Income Details,AP98,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ98,,,whole,,0,TO_IMPLEMENT,
Income Details,AR98,,,whole,,0,TO_IMPLEMENT,
Income Details,AS98,,,whole,,0,TO_IMPLEMENT,
Income Details,AT98,,,whole,,0,TO_IMPLEMENT,
Income Details,AU98,,,whole,,0,TO_IMPLEMENT,
Income Details,AV98,,,whole,,0,TO_IMPLEMENT,
Income Details,AW98,,,whole,,0,TO_IMPLEMENT,
Income Details,AO99,IncD_q2OS1,,whole,,0,TO_IMPLEMENT,
Income Details,AP99,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ99,,,whole,,0,TO_IMPLEMENT,
Income Details,AR99,,,whole,,0,TO_IMPLEMENT,
Income Details,AS99,,,whole,,0,TO_IMPLEMENT,
Income Details,AT99,,,whole,,0,TO_IMPLEMENT,
Income Details,AU99,,,whole,,0,TO_IMPLEMENT,
Income Details,AV99,,,whole,,0,TO_IMPLEMENT,
Income Details,AW99,,,whole,,0,TO_IMPLEMENT,
Income Details,AO100,IncD_q3OS1,,whole,,0,TO_IMPLEMENT,
Income Details,AP100,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ100,,,whole,,0,TO_IMPLEMENT,
Income Details,AR100,,,whole,,0,TO_IMPLEMENT,
Income Details,AS100,,,whole,,0,TO_IMPLEMENT,
Income Details,AT100,,,whole,,0,TO_IMPLEMENT,
Income Details,AU100,,,whole,,0,TO_IMPLEMENT,
Income Details,AV100,,,whole,,0,TO_IMPLEMENT,
Income Details,AW100,,,whole,,0,TO_IMPLEMENT,
Income Details,AO101,IncD_q4OS1,,whole,,0,TO_IMPLEMENT,
Income Details,AP101,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ101,,,whole,,0,TO_IMPLEMENT,
Income Details,AR101,,,whole,,0,TO_IMPLEMENT,
Income Details,AS101,,,whole,,0,TO_IMPLEMENT,
Income Details,AT101,,,whole,,0,TO_IMPLEMENT,
Income Details,AU101,,,whole,,0,TO_IMPLEMENT,
Income Details,AV101,,,whole,,0,TO_IMPLEMENT,
Income Details,AW101,,,whole,,0,TO_IMPLEMENT,
Income Details,AO102,IncD_q5OS1,,whole,,0,TO_IMPLEMENT,
Income Details,AP102,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ102,,,whole,,0,TO_IMPLEMENT,
Income Details,AR102,,,whole,,0,TO_IMPLEMENT,
Income Details,AS102,,,whole,,0,TO_IMPLEMENT,
Income Details,AT102,,,whole,,0,TO_IMPLEMENT,
Income Details,AU102,,,whole,,0,TO_IMPLEMENT,
Income Details,AV102,,,whole,,0,TO_IMPLEMENT,
Income Details,AW102,,,whole,,0,TO_IMPLEMENT,
Income Details,AO92,OSIncomeNotifiedOther89A,,whole,,0,TO_IMPLEMENT,
Income Details,AP92,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ92,,,whole,,0,TO_IMPLEMENT,
Income Details,AR92,,,whole,,0,TO_IMPLEMENT,
Income Details,AS92,,,whole,,0,TO_IMPLEMENT,
Income Details,AT92,,,whole,,0,TO_IMPLEMENT,
Income Details,AU92,,,whole,,0,TO_IMPLEMENT,
Income Details,AV92,,,whole,,0,TO_IMPLEMENT,
Income Details,AW92,,,whole,,0,TO_IMPLEMENT,
Income Details,AO109,OSIncreliefus89A,,whole,,0,TO_IMPLEMENT,
Income Details,AP109,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ109,,,whole,,0,TO_IMPLEMENT,
Income Details,AR109,,,whole,,0,TO_IMPLEMENT,
Income Details,AS109,,,whole,,0,TO_IMPLEMENT,
Income Details,AT109,,,whole,,0,TO_IMPLEMENT,
Income Details,AU109,,,whole,,0,TO_IMPLEMENT,
Income Details,AV109,,,whole,,0,TO_IMPLEMENT,
Income Details,AW109,,,whole,,0,TO_IMPLEMENT,
Income Details,AB150,IncD.Section80EEB,5l,whole,,0,TO_IMPLEMENT,
Income Details,AC150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AD150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AE150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AF150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AG150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AH150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AI150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AJ150,,5l,whole,,0,TO_IMPLEMENT,
Income Details,AK150,,,whole,,0,TO_IMPLEMENT,
Income Details,AL150,,,whole,,0,TO_IMPLEMENT,
Income Details,AO70,Increliefus89A,,whole,,0,TO_IMPLEMENT,
Income Details,AP70,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ70,,,whole,,0,TO_IMPLEMENT,
Income Details,AR70,,,whole,,0,TO_IMPLEMENT,
Income Details,AS70,,,whole,,0,TO_IMPLEMENT,
Income Details,AT70,,,whole,,0,TO_IMPLEMENT,
Income Details,AU70,,,whole,,0,TO_IMPLEMENT,
Income Details,AV70,,,whole,,0,TO_IMPLEMENT,
Income Details,AW70,,,whole,,0,TO_IMPLEMENT,
Income Details,AB149,IncD.Section80EEA,5k,whole,,0,TO_IMPLEMENT,
Income Details,AC149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AD149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AE149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AF149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AG149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AH149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AI149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AJ149,,5k,whole,,0,TO_IMPLEMENT,
Income Details,AK149,,,whole,,0,TO_IMPLEMENT,
Income Details,AL149,,,whole,,0,TO_IMPLEMENT,
Income Details,K162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,L162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,M162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,N162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,O162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,P162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,Q162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,R162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,S162,,Any Other deductions,,,,TO_IMPLEMENT,
Income Details,T162,,,,,,TO_IMPLEMENT,
Income Details,U162,,,,,,TO_IMPLEMENT,
Income Details,V162,,,,,,TO_IMPLEMENT,
Income Details,W162,,,,,,TO_IMPLEMENT,
Income Details,X162,,,,,,TO_IMPLEMENT,
Income Details,AB161,IncD.AnyOtherDeductions,5t,whole,,0,TO_IMPLEMENT,
Income Details,AC161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AD161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AE161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AF161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AG161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AH161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AI161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AJ161,,5t,whole,,0,TO_IMPLEMENT,
Income Details,AK161,,,whole,,0,TO_IMPLEMENT,
Income Details,AL161,,,whole,,0,TO_IMPLEMENT,
Income Details,AB162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AC162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AD162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AE162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AF162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AG162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AH162,,5u,whole,,0,TO_IMPLEMENT,
